104	521
522	993
1002	1833
1819	2485
2606	3288
3290	4119
5117	7130
7477	9118
9143	9500
9788	11466
14125	16487
18230	19194
19192	20408
20417	20990
21000	22566
23205	25338
25868	27149
27351	28627
29197	29851
31677	32089
32105	32379
32380	34604
34607	34947
37446	38188
38189	39177
39171	40300
40372	41783
41825	42969
42963	43894
44209	45208
45219	47493
47468	48461
48512	49211
50352	51843
51869	55427
66336	67134
67133	67733
67761	68532
68555	69068
69069	69657
69849	71559
71562	72279
72624	73098
73091	74429
74520	74788
74917	75974
80454	82476
82616	83006
83002	83428
83931	85284
86731	88771
89050	89746
89756	90686
91939	92771
92791	93694
94398	95341
96372	97827
98031	100057
101377	102137
102133	102901
102932	104630
104832	106578
106721	107180
107217	108360
108384	109302
110241	112104
112134	112710
112709	113480
116649	118194
118361	120570
122931	125364
125722	127559
127557	128167
128149	128342
128437	128786
128987	129846
132533	133901
133900	135142
135324	136672
137326	137785
138422	139868
140851	142499
142550	144204
144227	145100
145214	146663
146834	148299
148313	149010
149019	149239
149242	150119
153432	154474
154485	155767
156654	157141
158115	159219
159374	160293
161539	162499
162532	163864
163889	164567
165564	166845
167648	168740
168800	169976
169985	170753
171949	172847
172865	173787
173810	174372
174874	175903
175906	176548
176544	177822
178765	180269
180270	181519
185694	187203
187224	187962
187954	190099
190108	190876
191093	191796
191807	192633
192644	193653
193719	194875
194943	195355
195754	195899
195964	196985
197011	198002
202477	203582
203595	204768
204928	206279
206383	208247
208443	209196
209654	210806
210816	212682
212779	214436
214450	215249
215251	216356
218892	220054
220077	221056
221558	222903
223018	224096
225573	227664
227920	229076
229310	230762
230955	231687
233282	234453
235701	236769
237233	238154
238164	239898
239901	241251
241250	242174
242876	243311
243516	244662
244972	246001
246191	247668
249373	250924
252294	253750
253764	255175
255275	256509
257599	258644
258658	259919
259938	261111
262118	262875
262949	265518
265573	266294
266305	267437
267426	268651
268964	270276
275351	275604
275615	277068
277066	278075
278073	279058
279128	280244
281743	282773
284333	285588
285576	287227
288303	297028
297077	298293
298299	298588
299475	301153
301349	302367
302448	304935
305178	305491
305507	305772
305890	307538
307550	308553
308554	309410
309423	310285
310283	311088
311108	312189
314057	315348
316122	316999
317013	317893
318317	319278
319283	320426
321804	323430
323432	323672
323743	324364
325845	326386
326395	327133
327275	327987
329555	330096
330028	330967
330963	331746
331999	332990
333015	333820
333818	334050
334058	334857
334855	335258
340456	341353
341352	342903
342911	344528
345496	347198
347212	348242
348236	349008
349006	350861
350859	352666
354247	355057
355110	356397
356559	359127
361450	363376
363422	364265
364230	364938
365521	366443
366698	368136
368228	369882
371196	372190
374808	375009
375009	377235
377231	377945
378191	380090
380098	381088
381088	381463
381753	382354
383131	383668
383664	384702
384702	385449
385441	385909
385975	386986
386986	387799
391803	392389
392387	393273
393823	394703
394942	397775
397776	398110
398651	400640
400840	401951
402293	402963
403764	404808
404838	407040
407177	407448
408900	409402
409417	410489
410487	410977
410972	412344
412342	413225
413523	414289
414283	415346
415351	416213
417291	417744
417903	419079
419075	419447
419456	420323
422949	423846
423867	425088
425109	426540
426584	428027
428240	428780
429397	430186
430182	431085
431099	432434
432430	433486
433522	435550
435986	437246
437238	438870
447055	448792
448870	450139
450467	451028
451255	451994
452017	452690
452688	453484
453600	454992
455110	456209
456219	457855
457822	458669
458716	460514
460519	461564
461567	462318
462524	463469
463757	465342
465415	466826
470954	471426
471426	473802
474127	475643
477015	477345
477699	478432
478642	480797
480857	481209
481678	482759
482801	483294
483285	483721
484380	485980
485986	486656
487378	487898
487908	488899
488897	490281
490275	490852
