124463	126630
124463	126409
124463	126054
129083	139774
129083	139774
129083	139774
129083	139774
133375	138934
133375	138934
143002	147332
143002	147332
196282	198761
196282	198761
196282	198761
196282	198761
196282	198761
196282	198761
244438	245681
244438	245670
244438	245670
246851	253261
246851	253261
255070	255347
255070	255347
255795	258285
258604	259661
258604	259661
266244	266968
266244	266968
266244	266826
269168	274417
269168	274417
269168	274417
269308	274417
269308	274417
270568	274417
270568	274417
270568	274417
270568	274417
270568	274417
271561	274417
271561	274417
273303	274417
286582	290341
286582	290341
286582	289872
308209	308795
315124	316557
317020	333793
317020	333793
317020	333793
317020	333793
317020	317902
317020	317902
343821	349673
343821	349673
343821	349673
343821	349673
343821	349673
350580	350965
353080	353294
356680	361004
370095	370699
396178	397214
409797	410569
436185	437409
460957	462416
467557	469228
471833	476396
471833	476396
471833	476396
477148	478076
477622	478076
479645	480093
479645	480093
479645	480093
482133	482581
482133	482581
482133	482437
482133	482437
482883	487480
487991	490571
491095	493417
491095	492745
495071	495804
495071	495804
496941	508038
496941	507877
496941	502971
496941	502971
500154	508038
500154	508038
500154	507877
500154	507877
500154	502971
500154	502971
500961	508038
509513	527918
517791	21440
517791	21440
517791	519231
517791	519231
528085	529530
528085	529530
528085	529530
528085	529530
528085	529530
531800	575578
531800	575578
531800	575578
531800	575578
531800	575578
531800	575578
582960	597311
591396	597311
608448	615109
611251	615541
611251	615541
611251	615541
611251	615109
611251	615109
611251	615109
620800	621145
621892	622628
621892	622628
621892	622628
621892	622628
621892	622628
621892	622628
623683	624719
624895	625090
625670	627291
625670	627291
625670	627291
628461	628873
628461	628873
628461	628873
628461	628873
628461	628873
629887	633468
633705	635483
633705	635483
633705	635217
634524	635483
638448	643341
638448	643341
638448	643341
644897	646198
647449	647923
647449	647923
647449	647923
650049	654083
650049	654083
657111	657598
657111	657598
657111	657598
657111	657598
657111	657598
657111	657598
657111	657598
657111	657598
657111	657598
687700	747631
687700	747631
687700	747631
687700	747631
687700	747631
687700	747631
687700	747631
687700	747631
687700	747631
749825	751169
752138	753653
756337	758554
757842	758554
759800	761361
759800	761361
759800	761361
762724	765095
770230	783002
770230	783002
777798	783002
784906	787832
784906	787832
788116	790014
793478	796299
793478	796299
797476	800785
801944	803426
803920	804897
806486	807502
806486	807502
809697	894292
809697	894292
809697	894292
809697	894292
809697	894292
809697	881740
809697	881740
809697	821960
809697	821960
809697	821960
844838	845196
846851	847103
846851	847103
862793	863073
875733	876496
894607	895064
894607	895064
924144	927447
924213	927447
928217	928767
928895	929984
931027	932362
933540	938012
933540	938012
936350	937455
936350	937455
936350	937455
936350	937455
936350	937455
939463	940733
941195	942474
942606	945546
946728	947484
949429	951882
949429	951882
990583	990902
1011140	1011545
1012114	1012511
1014906	1016523
1020529	1021587
1026894	1028150
1028547	1030327
1030844	1031453
1031525	1033056
1041112	1045948
1041112	1043121
1041112	1042897
1041112	1042746
1041112	1041641
1041112	1041641
1043393	1045948
1046486	1046838
1046486	1046838
1051541	1052499
1075403	1077438
1075502	1077438
1075502	1077438
1075502	1077438
1145679	1146103
1158815	1160105
1163622	1164032
1171525	1172579
1171525	1172579
1171525	1172579
1174244	1176011
1180265	1180869
1180265	1180869
1182103	1182914
1182103	1182914
1185086	1188508
1191694	1195954
1191694	1195954
1199619	1202921
1203863	1205226
1206770	1207461
1210098	1211614
1210098	1211614
1213938	1215078
1213938	1215078
1218960	1233913
1219704	1233913
1221459	1233913
1221459	1233913
1221459	1233913
1221459	1233913
1237074	1239782
1246289	1251597
1246514	1251597
1246514	1251597
1288047	1288723
1288047	1288723
1290445	1308123
1290445	1295054
1290445	1295054
1290445	1295054
1290445	1295054
1290445	1294214
1298097	1298331
1322575	1329275
1329790	1333696
1329790	1333696
1342493	1343943
1342493	1343943
1345240	1349246
1345240	1349246
1345240	1346107
1347281	1348014
1347281	1348014
1350877	1353488
1350877	1353488
1350877	1353488
1354096	1356410
1356657	1357533
1369361	1370053
1371309	1373351
1371309	1373115
1371309	1373115
1371309	1371990
1375910	1378165
1375910	1378165
1375910	1378165
1379075	1380323
